Credit Card Number,Transaction Value,Transaction Location,Establishment Type,Transaction Time,Day of the Week,Expense Category,Cardholder Age,Cardholder Gender,Payment History,Card Limit,Current Balance,Previous Transactions,Supplementary Cards,Avg Previous Transaction Value,Foreign Transactions,Credit Utilization,Previous Suspicious Transactions,Time Since Last Transaction (days),Class (Fraud)
9717537261307562,4884.85,Houston,Gas Station,23:48,Thursday,Utilities,68,Non-binary,Average,12525,3545.22,33,1,246.38,6,0.92,4,11,0
8531880046531777,339.14,Miami,Hotel,13:22,Wednesday,Health,47,Female,Poor,14689,5423.55,24,0,462.04,6,0.68,3,8,0
0589227345432745,2129.88,Houston,Gas Station,15:35,Saturday,Travel,29,Female,Good,14314,6256.37,30,3,132.72,9,0.44,4,10,1
5511117466013175,4676.05,Los Angeles,Clothing Store,19:46,Tuesday,Shopping,36,Female,Poor,2070,12811.51,11,4,26.29,1,0.24,2,26,0
9297727136255950,3879.16,Denver,Electronics Store,14:14,Wednesday,Entertainment,34,Female,Good,7673,4410.4,15,0,108.22,2,0.06,3,8,0
7847038835557913,3602.37,Miami,Supermarket,19:02,Tuesday,Utilities,28,Male,Poor,2441,3080.9,3,4,461.76,8,0.76,2,22,0
5838212499371274,1012.91,Las Vegas,Hotel,07:25,Friday,Travel,39,Female,Good,13000,13650.29,8,1,301.25,6,0.28,4,1,0
0597910233571039,2079.56,San Francisco,Supermarket,08:47,Thursday,Utilities,50,Male,Poor,16330,10250.11,2,2,220.65,1,0.47,0,28,0
6012310205717199,1124.16,Las Vegas,Gas Station,14:42,Wednesday,Travel,64,Non-binary,Average,7888,11412.6,16,2,57.29,9,0.66,4,22,0
4528406196317258,538.71,New York,Gym,06:37,Friday,Entertainment,34,Male,Poor,6676,1137.35,9,0,306.52,7,0.77,4,9,0
2062844864383922,4874.24,Denver,Cinema,08:40,Tuesday,Entertainment,67,Non-binary,Good,19533,13908.68,3,0,441.38,9,0.32,0,12,0
4465444711120348,4236.62,Los Angeles,Hotel,20:22,Sunday,Entertainment,23,Male,Poor,17825,13222.25,9,0,394.15,6,0.05,2,0,0
5735964951883317,2546.29,Houston,Restaurant,12:56,Tuesday,Entertainment,30,Non-binary,Average,17461,2772.99,3,4,184.45,8,0.38,2,13,0
5320928905681667,2289.31,Houston,Hotel,01:34,Wednesday,Travel,65,Male,Average,4855,12841.81,42,2,170.8,1,0.54,3,14,0
8744359697015604,4702.68,Denver,Supermarket,14:14,Sunday,Health,58,Male,Poor,4383,4819.55,35,3,458.7,4,0.67,0,1,0
5165494261237635,523.47,Chicago,Gym,16:49,Thursday,Travel,19,Non-binary,Good,4942,6555.6,20,0,94.64,4,0.65,0,25,0
0241691580348703,2953.49,Seattle,Supermarket,01:55,Sunday,Travel,27,Female,Good,3197,9816.84,30,0,341.03,3,0.34,0,24,0
8155557742010411,4583.43,Boston,Restaurant,04:11,Thursday,Health,48,Male,Average,2667,13206.36,11,1,302.64,2,0.9,0,7,0
7076226986610324,4012.22,Houston,Electronics Store,07:42,Wednesday,Health,33,Non-binary,Poor,14871,1810.27,36,3,230.53,2,0.52,4,16,0
0959133498357311,3679.54,Boston,Restaurant,05:04,Friday,Travel,53,Female,Good,14871,1140.71,24,0,155.06,0,0.75,1,26,0
7481035534254323,3236.04,Miami,Hotel,23:27,Monday,Travel,76,Male,Average,2446,7906.88,19,2,122.14,9,0.52,2,3,0
4551920573827964,1979.99,San Francisco,Cinema,20:07,Sunday,Utilities,38,Female,Good,6308,10698.1,48,4,75.56,2,0.66,1,6,0
7308003891179572,1144.99,Denver,Supermarket,22:49,Friday,Health,35,Non-binary,Average,3221,2634.24,3,3,263.75,6,0.56,0,25,0
6257726702784025,1502.77,San Francisco,Cinema,20:33,Friday,Entertainment,65,Female,Average,16206,5197.57,19,0,266.2,8,0.18,1,26,0
0278706999463855,2438.53,Houston,Gym,11:43,Tuesday,Food,40,Female,Average,12489,2820.56,10,0,217.49,7,0.3,2,0,0
2152616921506715,183.1,Chicago,Pharmacy,14:46,Sunday,Utilities,60,Male,Poor,3935,7427.2,12,4,39.23,2,0.18,0,0,0
5559107246598665,1605.79,Seattle,Pharmacy,15:23,Tuesday,Entertainment,37,Female,Poor,14203,10879.23,0,4,143.76,2,0.35,0,17,0
3679017559056200,1574.42,Houston,Hotel,04:51,Saturday,Entertainment,48,Non-binary,Poor,4610,852.57,3,4,36.23,3,0.27,0,7,0
7465113620768679,3182.89,Seattle,Gym,12:19,Thursday,Health,20,Female,Poor,9803,3296.47,20,0,104.98,2,0.52,4,15,0
3426159127925536,2524.13,Denver,Hotel,22:04,Monday,Shopping,57,Male,Average,15081,5228.01,16,3,318.19,8,0.7,4,2,0
6073932233641464,1227.0,Denver,Online Retailer,07:22,Tuesday,Food,79,Non-binary,Average,5813,13423.36,9,3,228.06,4,0.74,2,12,1
3172169515256976,432.45,Chicago,Hotel,07:42,Sunday,Health,30,Female,Average,2527,13543.7,2,4,359.79,5,0.36,4,6,0
7116536928083262,2429.14,Chicago,Electronics Store,20:39,Tuesday,Travel,62,Female,Average,12181,11813.04,22,1,255.01,3,1.0,0,0,0
5086543026023776,2484.72,Chicago,Gas Station,09:36,Saturday,Utilities,51,Non-binary,Good,17403,6552.83,24,4,306.64,6,0.63,1,11,0
1624475973585648,1433.1,Los Angeles,Restaurant,14:29,Sunday,Food,77,Male,Average,4733,11708.87,18,4,29.49,5,0.68,2,4,0
0568791330011721,4597.55,Chicago,Supermarket,19:20,Thursday,Food,57,Female,Good,8328,10288.43,48,4,278.7,3,0.3,2,8,0
3799696494306968,948.11,Seattle,Cinema,11:34,Tuesday,Entertainment,76,Male,Poor,9714,14847.35,11,0,499.93,4,0.79,3,1,0
0666618575411679,338.74,Houston,Gym,04:47,Saturday,Food,74,Non-binary,Average,10531,12400.1,16,3,492.07,0,0.8,0,14,0
9638966339310476,1886.52,Las Vegas,Electronics Store,14:02,Sunday,Utilities,70,Female,Average,7743,720.97,4,2,168.73,7,0.04,1,23,0
0223719091257065,1591.21,Houston,Gas Station,13:47,Tuesday,Health,73,Female,Good,10753,741.13,17,2,16.72,5,0.51,0,5,0
2114819318256741,1421.74,Seattle,Hotel,08:40,Tuesday,Health,32,Female,Average,15090,11821.15,47,3,499.42,0,0.02,1,22,0
7291495732226042,4923.26,Boston,Clothing Store,00:29,Saturday,Health,48,Female,Good,19717,1980.87,27,3,468.37,3,0.25,1,11,0
9503947105322405,2467.8,Miami,Pharmacy,14:28,Monday,Utilities,30,Female,Good,6152,12839.59,43,1,498.63,5,0.38,0,2,0
8785132129646782,3071.19,Chicago,Gas Station,18:39,Tuesday,Shopping,55,Female,Good,9434,13058.47,34,4,346.89,7,0.77,3,22,0
8249645625518730,3483.48,Chicago,Supermarket,23:00,Tuesday,Travel,55,Male,Average,6395,9396.27,33,3,180.61,7,0.81,0,28,0
8710241367670220,4222.36,Houston,Restaurant,11:01,Monday,Food,73,Non-binary,Good,13165,12238.89,6,4,100.41,8,0.8,2,23,0
0367919042357814,1531.19,Houston,Supermarket,06:18,Saturday,Travel,50,Female,Poor,1832,12504.06,40,4,270.24,0,0.23,0,20,0
8188243206641705,1780.17,Chicago,Clothing Store,09:38,Wednesday,Travel,49,Female,Poor,18893,5371.8,8,4,485.85,1,0.16,1,0,0
2046722340082631,4365.22,Chicago,Pharmacy,16:15,Sunday,Entertainment,70,Female,Average,6591,9775.96,48,4,358.32,0,0.63,0,24,0
2782920446369972,1417.79,Chicago,Pharmacy,21:15,Tuesday,Health,27,Non-binary,Good,14733,1094.83,43,1,127.9,8,0.11,2,19,0
4170806179226626,932.12,Los Angeles,Hotel,13:50,Friday,Entertainment,61,Male,Good,16722,14305.37,24,2,54.7,5,0.97,0,7,0
9214408620376263,4425.46,Houston,Online Retailer,08:47,Saturday,Food,72,Male,Good,14290,2221.2,43,0,27.55,0,0.67,3,28,0
4508819778352882,810.8,Las Vegas,Supermarket,03:22,Friday,Shopping,22,Female,Good,4458,11313.65,21,4,65.85,0,0.61,1,7,0
5247707196684490,795.68,Los Angeles,Gas Station,19:18,Sunday,Travel,71,Male,Good,16006,944.87,13,4,226.74,1,0.84,0,15,0
0494831086630083,4163.09,Las Vegas,Restaurant,06:28,Monday,Health,73,Non-binary,Good,16895,7350.64,28,4,421.51,2,0.1,0,29,1
4786351204706106,2296.14,Miami,Supermarket,20:42,Tuesday,Travel,68,Male,Good,9502,6210.5,14,0,346.1,2,0.01,0,4,0
7727335087479708,4166.15,Chicago,Online Retailer,06:02,Tuesday,Travel,27,Non-binary,Average,10970,773.21,9,1,284.64,5,0.31,3,10,0
1237401590338087,1190.11,New York,Gas Station,01:12,Thursday,Health,59,Male,Average,4782,7362.82,35,2,233.89,1,0.3,3,0,0
3018182635195773,2549.65,Los Angeles,Supermarket,09:58,Wednesday,Entertainment,37,Male,Average,3668,5717.41,14,2,491.12,1,0.24,3,18,0
5567240043732563,3267.23,Denver,Clothing Store,06:18,Wednesday,Entertainment,76,Female,Poor,15885,5517.7,35,3,377.18,6,0.94,0,1,0
8130921982917719,1337.28,Seattle,Hotel,23:28,Saturday,Travel,29,Female,Poor,5188,4888.72,29,4,324.65,9,0.69,0,9,0
4736059972108129,4856.44,Los Angeles,Restaurant,20:10,Wednesday,Utilities,70,Female,Average,15922,14875.86,46,4,16.52,6,0.79,0,5,0
0384416311840038,222.87,Las Vegas,Electronics Store,14:47,Sunday,Travel,45,Non-binary,Poor,2673,10418.71,35,1,430.41,4,0.37,1,25,0
1998482836612440,2428.44,Seattle,Online Retailer,21:17,Friday,Entertainment,55,Non-binary,Good,8552,3391.62,28,2,33.48,6,0.37,0,3,0
8005571298088259,285.21,Houston,Cinema,07:56,Friday,Shopping,54,Male,Good,14907,5327.24,16,1,207.53,8,0.36,4,14,0
3134856676846076,3071.39,Boston,Gas Station,21:52,Wednesday,Travel,67,Male,Good,3968,3739.61,26,2,496.58,5,0.64,1,1,0
6314996552839010,3262.6,Houston,Supermarket,07:23,Wednesday,Travel,43,Female,Good,16923,2473.32,5,1,187.15,5,0.63,1,15,0
7329643906764875,3268.83,Miami,Pharmacy,17:50,Monday,Entertainment,48,Male,Good,16559,4568.59,25,4,225.81,2,0.17,1,27,0
9835426572880945,765.34,San Francisco,Supermarket,14:45,Sunday,Travel,61,Female,Good,13322,3323.25,32,2,151.4,9,0.65,1,29,0
6206910886759727,2388.42,Denver,Restaurant,22:51,Saturday,Travel,78,Female,Poor,16816,3146.35,18,0,498.31,6,0.62,4,26,0
8305755343566701,2931.85,Las Vegas,Clothing Store,09:28,Saturday,Travel,65,Female,Average,10911,6153.93,30,1,189.48,1,0.47,0,15,0
6966691892115482,2407.67,Seattle,Clothing Store,07:36,Friday,Travel,30,Female,Good,7660,5178.64,1,3,11.21,2,0.69,2,12,0
3906833450085388,2496.02,Las Vegas,Online Retailer,11:59,Friday,Entertainment,25,Non-binary,Average,3542,2873.24,18,3,343.68,4,0.26,4,22,0
9470583764269914,3026.78,San Francisco,Gas Station,08:49,Tuesday,Shopping,30,Non-binary,Good,15464,4673.03,30,4,340.8,3,0.84,3,18,0
1599113828468599,4504.17,New York,Pharmacy,01:41,Friday,Shopping,35,Non-binary,Average,5256,10027.98,31,4,381.18,1,0.2,1,19,0
6611619049623866,246.0,Boston,Online Retailer,18:12,Monday,Food,71,Non-binary,Average,6167,11014.56,26,4,303.52,8,0.3,1,1,0
4671308088049485,3585.81,Las Vegas,Pharmacy,04:32,Saturday,Health,18,Non-binary,Average,18534,8829.17,14,0,191.07,8,1.0,1,4,0
9151246270239964,3959.16,Los Angeles,Clothing Store,06:36,Monday,Health,36,Non-binary,Poor,16611,12571.27,2,0,21.79,9,0.88,3,22,0
3650668829484394,997.72,Denver,Pharmacy,21:40,Friday,Shopping,37,Female,Poor,3297,12782.7,1,1,352.65,1,0.97,4,3,0
8046085060042089,2190.43,Denver,Electronics Store,01:05,Monday,Health,18,Non-binary,Poor,8497,9920.88,39,0,43.99,9,0.22,1,20,0
4997191892294474,1461.15,Denver,Pharmacy,16:25,Monday,Entertainment,64,Non-binary,Average,3852,3782.85,44,3,104.87,8,0.06,2,5,0
6907610920257279,3478.44,Miami,Gym,08:33,Sunday,Travel,64,Female,Poor,14277,4536.52,33,1,14.55,9,0.16,2,14,0
9358088984967389,2855.31,New York,Gas Station,04:27,Friday,Entertainment,44,Non-binary,Average,6175,9101.02,49,3,424.08,6,0.6,1,29,0
1687520907183792,2533.78,Boston,Gas Station,06:27,Thursday,Food,29,Non-binary,Average,7475,9086.15,39,4,344.28,0,0.83,2,29,0
3354831241724311,70.89,Las Vegas,Pharmacy,23:53,Wednesday,Health,44,Non-binary,Good,1043,4177.27,23,3,405.28,0,0.21,2,16,0
8243528453773663,2650.26,Boston,Hotel,22:27,Wednesday,Utilities,73,Male,Poor,6073,5010.07,16,4,410.59,5,0.69,2,13,0
1877137641722049,205.58,New York,Supermarket,12:26,Friday,Utilities,38,Male,Good,18388,917.68,7,4,65.99,3,0.94,3,20,0
0812310610152989,3036.68,Chicago,Clothing Store,23:57,Saturday,Health,76,Female,Poor,1959,11420.23,9,0,409.79,3,0.41,0,4,0
4724301556668974,223.26,Houston,Gas Station,06:39,Saturday,Health,25,Non-binary,Poor,8405,2988.65,31,2,410.4,4,0.79,0,10,0
0983620149517349,2115.3,San Francisco,Online Retailer,16:44,Thursday,Health,51,Male,Poor,13073,1289.54,36,2,414.52,9,0.61,4,0,0
0261077954029615,2591.86,Chicago,Cinema,17:15,Monday,Shopping,76,Male,Poor,18302,5202.14,34,1,291.75,7,0.04,1,18,0
1433735527699880,849.98,Chicago,Gas Station,21:46,Thursday,Food,32,Non-binary,Average,17426,3926.22,3,1,91.98,9,0.95,2,14,0
8334612062504264,1477.08,Chicago,Hotel,02:29,Sunday,Shopping,68,Male,Average,8823,1769.9,9,1,163.92,5,0.52,3,4,0
7190296140962814,2234.14,Seattle,Pharmacy,06:04,Wednesday,Travel,29,Male,Good,16982,13940.02,19,4,9.51,6,0.53,2,5,0
1016433376945637,1009.74,Las Vegas,Gym,09:32,Thursday,Entertainment,79,Male,Good,18888,9172.07,37,1,381.34,2,0.61,1,6,0
8777840654670863,4560.28,Los Angeles,Pharmacy,06:11,Sunday,Shopping,25,Male,Average,18538,3124.58,34,2,458.3,2,0.42,2,11,0
0451987037698348,4483.08,San Francisco,Restaurant,15:14,Wednesday,Food,49,Female,Average,15317,2074.5,14,2,97.68,6,0.12,4,9,0
3981121169974397,1816.49,Boston,Online Retailer,19:03,Friday,Food,46,Male,Average,8096,3315.56,20,1,484.87,5,0.33,4,13,0
2855702845337967,4412.91,Denver,Electronics Store,03:25,Sunday,Health,44,Male,Good,9122,2779.51,9,3,256.99,2,0.04,3,27,0
3065417080641749,1732.35,San Francisco,Electronics Store,05:37,Saturday,Entertainment,32,Female,Average,16019,3841.39,15,1,382.76,5,0.42,3,6,0
6286328509816387,3121.29,Miami,Gas Station,17:50,Wednesday,Utilities,26,Male,Good,12467,6578.93,4,2,218.94,9,0.22,2,25,0
8938277219620081,3376.72,Miami,Clothing Store,22:26,Friday,Utilities,35,Male,Poor,7668,131.72,3,0,328.7,5,0.26,3,18,0
7567489931058592,3658.79,Houston,Gas Station,04:04,Friday,Utilities,41,Female,Poor,4281,10527.57,8,2,306.19,9,0.73,4,0,0
9933846030041361,463.99,Chicago,Supermarket,08:33,Monday,Utilities,58,Male,Poor,12241,1622.09,31,2,253.12,5,0.14,0,5,0
2379172403341814,971.91,Miami,Pharmacy,09:49,Thursday,Health,47,Male,Poor,9526,14874.3,47,1,465.71,7,0.69,3,19,0
0778632700867693,135.84,Los Angeles,Hotel,07:04,Saturday,Entertainment,33,Non-binary,Poor,15776,8894.25,34,0,202.61,0,0.48,0,21,0
1317340085593384,3933.79,Miami,Electronics Store,10:31,Tuesday,Health,29,Male,Poor,6757,3212.42,5,1,421.96,8,0.49,3,12,0
3958710814806604,2173.53,Miami,Gas Station,22:10,Tuesday,Health,36,Non-binary,Poor,5351,3939.17,22,4,12.63,9,0.71,2,12,0
0893832433440095,1055.29,New York,Gas Station,01:02,Monday,Health,62,Male,Average,18510,820.14,30,3,404.26,9,0.9,1,16,0
2076416133618389,1393.2,Miami,Hotel,21:56,Monday,Entertainment,74,Male,Average,10252,10393.24,44,2,129.75,6,0.44,3,15,0
8989306560195166,2536.2,Seattle,Restaurant,13:21,Friday,Utilities,46,Female,Poor,6239,2226.79,42,0,273.59,0,0.31,2,14,0
7296647064319260,2584.15,New York,Clothing Store,14:13,Wednesday,Health,64,Female,Good,4663,5830.0,11,0,434.11,4,0.9,2,6,0
6539621383174990,2022.01,Los Angeles,Gas Station,21:23,Sunday,Health,39,Non-binary,Good,2757,5926.39,25,0,313.12,2,0.43,2,2,0
5190041081153782,668.19,Chicago,Electronics Store,09:01,Tuesday,Entertainment,73,Female,Average,7473,8749.22,32,4,194.93,0,0.8,4,24,0
1625889683360492,1852.84,Miami,Hotel,21:44,Tuesday,Shopping,67,Male,Average,6593,6848.97,40,0,244.97,4,0.16,2,7,0
8318630378463797,2687.07,Miami,Restaurant,01:56,Tuesday,Health,72,Female,Good,6443,13018.35,2,0,174.69,4,0.06,1,29,0
3367210135742151,3609.67,Houston,Gym,11:29,Thursday,Health,63,Female,Average,12739,7715.77,49,0,266.7,8,0.8,0,16,0
9888607139226718,1887.57,Las Vegas,Clothing Store,17:53,Wednesday,Utilities,61,Non-binary,Good,9241,11718.21,33,3,177.75,6,0.52,3,26,0
8349343828083138,3513.44,San Francisco,Cinema,04:20,Friday,Food,73,Male,Average,3482,7168.2,29,2,337.33,0,0.31,3,14,0
0263442054777948,3034.92,Los Angeles,Electronics Store,22:21,Sunday,Utilities,36,Male,Good,15475,7886.16,21,0,250.19,4,0.41,3,29,0
3757208645564016,2294.43,Las Vegas,Electronics Store,12:24,Wednesday,Utilities,69,Female,Poor,18139,6566.72,26,4,115.28,5,0.07,0,27,0
1197565615588566,3303.84,Miami,Electronics Store,15:34,Sunday,Travel,78,Female,Good,17190,4821.04,33,2,110.39,7,0.22,1,26,0
2935907250944624,2036.38,New York,Gas Station,03:13,Tuesday,Food,33,Female,Average,18388,10050.45,49,2,34.45,5,0.98,4,21,0
9614836425250843,4254.63,Las Vegas,Supermarket,11:35,Sunday,Health,36,Non-binary,Good,19894,12605.2,39,3,208.71,1,0.17,2,3,0
0294059438829486,569.8,San Francisco,Supermarket,06:39,Saturday,Utilities,49,Non-binary,Average,17675,14875.58,44,1,364.2,4,0.25,2,3,0
1681300740599333,2973.13,Boston,Supermarket,09:38,Tuesday,Shopping,54,Male,Poor,17635,10364.51,29,4,420.07,1,0.34,2,14,0
0602162841199838,2702.57,San Francisco,Clothing Store,22:21,Thursday,Health,20,Non-binary,Average,1137,14223.28,44,1,312.39,6,0.43,4,4,1
4378264873237421,1311.51,Boston,Electronics Store,23:28,Friday,Utilities,72,Female,Poor,17890,7357.08,43,4,148.57,4,0.76,2,15,0
4875791720167701,2829.36,Houston,Cinema,21:48,Thursday,Entertainment,59,Non-binary,Poor,7478,13412.05,47,0,236.16,3,0.13,4,18,0
7774904003867905,2840.6,Chicago,Electronics Store,22:18,Wednesday,Utilities,29,Non-binary,Good,9133,459.68,21,4,178.47,3,0.68,4,28,0
0323954531216401,1685.1,Houston,Pharmacy,20:50,Saturday,Food,38,Male,Average,3702,838.16,17,4,269.67,8,1.0,2,7,0
3911414006807111,4742.14,San Francisco,Clothing Store,17:03,Monday,Utilities,46,Non-binary,Poor,14249,12118.0,36,2,63.99,6,0.0,2,1,0
4403594331237670,3152.24,Los Angeles,Electronics Store,09:35,Wednesday,Utilities,27,Non-binary,Poor,13614,9331.3,30,3,86.01,4,0.13,2,18,0
7334376130304129,1540.12,Denver,Cinema,08:49,Sunday,Health,53,Male,Average,9008,8269.14,8,1,424.71,5,0.89,2,19,0
9485005407891678,1441.46,New York,Clothing Store,02:25,Tuesday,Entertainment,23,Female,Poor,7633,14517.63,45,3,76.91,2,0.46,1,27,0
0091425448362736,3991.55,New York,Online Retailer,09:47,Sunday,Shopping,59,Non-binary,Poor,10114,1481.69,24,1,422.59,6,0.94,3,25,0
3620942115315181,3234.44,Chicago,Pharmacy,21:17,Monday,Health,77,Female,Good,2025,9782.89,1,0,282.56,2,0.91,4,20,0
3301026190974294,3187.62,Seattle,Clothing Store,06:05,Thursday,Entertainment,52,Non-binary,Poor,1388,2042.09,9,4,57.36,4,0.31,0,16,0
5257121910986518,577.7,Miami,Pharmacy,03:48,Monday,Entertainment,47,Male,Poor,16548,12136.29,8,3,188.19,0,0.81,1,10,0
4261253664802903,2364.61,San Francisco,Online Retailer,00:23,Friday,Utilities,51,Male,Average,6740,9544.2,11,0,5.78,2,0.97,0,0,0
4838155933515581,4344.73,Chicago,Restaurant,06:55,Tuesday,Entertainment,73,Non-binary,Poor,4028,6923.7,35,4,144.46,1,0.95,4,7,0
6862586385395323,535.4,Las Vegas,Online Retailer,12:10,Saturday,Health,52,Female,Good,19562,4568.07,2,4,420.41,0,0.7,2,17,1
8117834249978955,4960.89,Houston,Hotel,09:25,Thursday,Health,76,Non-binary,Average,10170,5115.92,13,0,461.85,0,0.99,0,12,0
6109166701243041,2809.21,Miami,Clothing Store,18:44,Friday,Food,73,Male,Average,12187,5839.71,30,0,159.73,9,0.56,2,25,0
3774745974203928,307.23,Los Angeles,Supermarket,20:47,Wednesday,Travel,67,Male,Poor,15818,8361.5,25,0,264.19,7,0.39,1,28,0
3606079554949059,572.02,New York,Clothing Store,21:17,Friday,Entertainment,46,Male,Good,1070,10512.72,7,1,130.32,0,0.38,4,23,0
5434611918394646,2155.45,Denver,Supermarket,16:23,Monday,Travel,42,Non-binary,Good,8231,9862.68,34,1,464.27,6,0.18,0,16,0
1952295066221676,3600.87,Denver,Cinema,23:31,Saturday,Food,36,Female,Poor,8899,12591.73,28,1,225.25,9,0.54,3,26,0
1689230810370403,1024.59,Houston,Online Retailer,14:06,Saturday,Utilities,34,Non-binary,Average,17513,9560.32,32,2,124.02,0,0.02,1,15,0
1959482363618670,4482.06,Denver,Gym,17:45,Wednesday,Health,43,Male,Poor,5130,10473.73,31,2,160.87,5,0.09,3,13,0
3620865277997216,4196.66,Miami,Clothing Store,21:44,Friday,Health,76,Female,Good,18012,14870.47,2,4,157.05,2,0.07,2,20,0
3333578475528273,770.16,Boston,Cinema,02:06,Friday,Utilities,72,Female,Average,8529,6835.37,29,4,14.48,9,0.83,1,2,1
2446713743845753,145.86,Miami,Cinema,12:35,Thursday,Travel,57,Female,Average,2653,8207.89,23,4,479.99,5,0.76,2,8,0
3896220971703604,4750.51,Denver,Gym,01:26,Monday,Health,63,Non-binary,Good,1855,11534.07,22,4,490.22,8,0.4,2,8,0
9645513841702904,4143.36,Los Angeles,Cinema,16:42,Friday,Utilities,32,Male,Average,11832,1826.8,28,3,98.84,4,0.89,2,20,0
3880708488659028,633.33,San Francisco,Electronics Store,01:17,Thursday,Food,35,Male,Average,19719,12114.04,21,1,127.86,6,0.43,4,24,0
9710424640490201,1440.75,Los Angeles,Online Retailer,03:21,Monday,Food,76,Female,Good,6884,7805.45,18,4,354.06,0,0.84,2,13,0
2818243207954461,2346.95,Las Vegas,Hotel,14:02,Tuesday,Food,79,Female,Average,8742,14465.09,42,3,123.15,9,0.38,0,4,1
7696372296276552,3044.89,Houston,Online Retailer,17:39,Wednesday,Entertainment,51,Female,Poor,9415,12102.14,27,2,288.17,5,0.71,3,8,0
1314381448253418,3813.65,Houston,Supermarket,22:50,Thursday,Food,57,Female,Average,2682,416.71,13,3,318.56,8,0.81,2,5,0
0342383412375775,2592.92,Miami,Cinema,16:52,Friday,Travel,21,Non-binary,Average,13416,12111.98,33,2,212.93,9,0.24,3,12,0
2265848430088132,279.99,Denver,Cinema,10:45,Monday,Travel,44,Male,Good,10223,12617.01,3,1,290.44,3,0.85,0,22,0
5122878742747609,2874.45,San Francisco,Supermarket,21:41,Wednesday,Food,76,Female,Average,5042,9412.61,31,4,19.04,6,0.97,2,15,0
2284112422844694,3243.82,Seattle,Gas Station,14:47,Sunday,Health,47,Female,Good,16065,6568.72,24,0,206.31,7,0.01,3,8,0
9173608771580654,3786.82,Miami,Cinema,06:17,Saturday,Utilities,67,Non-binary,Good,16675,9620.1,15,1,437.26,7,0.57,4,16,0
8573292825048065,2919.27,Boston,Gym,12:02,Monday,Shopping,43,Non-binary,Good,12871,13919.41,26,2,255.15,2,0.94,3,27,0
7501815057188898,2344.45,Los Angeles,Electronics Store,12:34,Thursday,Health,28,Non-binary,Average,10794,8702.27,8,3,408.52,9,0.18,0,1,0
1604859858725153,1630.97,San Francisco,Restaurant,22:05,Tuesday,Health,56,Non-binary,Average,5050,3299.85,47,4,55.73,4,0.47,3,13,0
0925778276335647,3817.39,Boston,Restaurant,02:49,Thursday,Travel,48,Male,Good,16717,6439.54,45,4,323.97,5,0.92,2,12,0
4744003673004046,1246.59,Boston,Restaurant,05:02,Friday,Food,50,Male,Average,11774,2914.72,10,3,454.92,5,0.47,2,6,0
5702859380744058,2229.17,Boston,Online Retailer,18:42,Saturday,Food,33,Male,Poor,12932,6002.1,36,4,244.05,4,0.52,4,18,0
2384520514487763,2975.65,Boston,Clothing Store,18:22,Tuesday,Food,33,Male,Good,12778,4933.7,43,1,425.64,3,0.75,1,15,0
0779161893698745,4934.84,Los Angeles,Supermarket,12:50,Thursday,Shopping,55,Male,Average,2292,8489.57,32,0,216.73,5,0.4,1,28,0
2645246374640610,2011.79,Seattle,Supermarket,19:34,Friday,Food,44,Male,Poor,2941,8102.39,26,4,456.87,4,0.66,0,21,0
0461499827424324,3098.81,Chicago,Restaurant,03:13,Tuesday,Utilities,53,Non-binary,Poor,8985,11751.59,7,3,31.7,3,0.62,4,12,0
4576453604765106,423.36,Chicago,Clothing Store,22:24,Tuesday,Utilities,46,Non-binary,Poor,10420,10153.01,46,1,490.34,3,0.31,4,23,0
0130407643746294,4742.63,Los Angeles,Supermarket,10:12,Saturday,Food,61,Male,Poor,14793,976.31,10,4,70.14,3,0.03,1,24,0
8314040525103147,4350.52,New York,Electronics Store,20:01,Sunday,Travel,56,Male,Average,9115,933.64,25,2,119.33,3,0.32,0,25,0
1906465219303559,4105.17,Los Angeles,Online Retailer,16:32,Sunday,Food,44,Non-binary,Good,15204,13821.29,20,3,127.77,9,0.87,3,21,0
